#separator:tab
#html:false
#notetype column:1
#deck column:2
Basic	Première année::Mathématiques::Arithmétique des entiers	Congruence par un produit d'entiers premiers entre eux	Si \(a \wedge b = 1\), alors \(x \equiv y [a] \land x \equiv y [b] \Rightarrow x \equiv y [ab]\)
Basic	Première année::Mathématiques::Arithmétique des entiers	PPCM de deux nombres premiers entre eux	Si \(a\) et \(b\) sont premiers entre eux, \(a \vee b = ab\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Relation liant PGCD et PPCM	Soient \(a\) et \(b\) deux entiers strictement positifs. Alors \(ab = (a \wedge b)(a \vee b)\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Nombre premiers entre eux deux à deux	Soient \(a_1, \cdots, a_n\) des entiers naturels. On dit que \(a_1, \cdots, a_n\) sont premiers entre eux deux à deux si deux entiers parmi ces \(n\) entiers sont toujours premiers entre eux: \(\forall (i,j) \in \unicode{10214}1, n\unicode{10215}^2, (i \ne j) \Rightarrow (i \wedge j) = 1\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Nombre premiers entre eux dans leur ensemble	Soient \(a_1, \cdots, a_n\) des entiers naturels. On dit que \(a_1, \cdots, a_n\) sont premiers entre eux dans leur ensemble si \(a_1 \wedge \cdots \wedge a_n = 1\), i.e. s'il existe des entiers \(x_1, \cdots, x_n\) tels que \(a_1x_1 + \cdots + a_nx_n = 1\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Cardinal de \((\mathbb Z / n \mathbb Z)^\times\)	\((\mathbb Z / n \mathbb Z)^\times\) est de cardinal \(\varphi(n)\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Théorème d'Euler	Soit \(n \in \mathbb N^*\). Alors pour tout \(x\in \mathbb N^*\) tel que \(x \wedge n = 1\), \(x^{\varphi(n)} \equiv 1 [n]\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Décomposition primaire	Tout entier strictement positif \(n\) s'écrit de façon unique sous la forme \(n = p_1 \times \cdots \times p_n\) où \(p_1 \le \cdots \le p_n\) sont des nombres premiers, ce produit étant éventuellement vide si \(n = 1\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Diviseur premier et décomposition	Soit \(n \in \mathbb N^*\) tel que \(n = p_1\cdotsp_k\), où les \(p_i\) sont premiers. Soit \(p \in \mathbb P\). Si \(p | n\), il existe \(i \in \unicode{10214}1, k\unicode{10215}\) tels que \(p = p_i\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Réexpression de la décomposition primaire avec les valuations	\(\forall n \in \mathbb N^*, n = \prod_{p\in \mathbb P}p^{v_p(n)}\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Règles sur les valuations	Soient \(a\) et \(b\) deux entiers strictements positifs, et \(p\) un nombre premier - \(v_p(ab) = v_p(a) + v_p(b)\) - si \(b\) divise \(a\), \(v_p(\frac{a}{b}) = v_p(a) - v_p(b)\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Valuation de rationnels	Soient \(q \in \mathbb Q\) et \(p \in \mathbb P\). Alors la quantité \(v_p(a) - v_p(b)\) est indépendante de la représentation \(q = \frac{a}{b}\). On définit alors la valuation \(p\)-adique de \(q\) par: \(v_p(q) = v_p(a) - v_p(b)\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Caractérisation des entiers parmi les rationnels par les valutations	Soit \(q \in \mathbb Q\). Alors \(q\) est un entier ssi \(\forall p \in \mathbb P, v_p(q) \ge 0\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Formule de Legendre	Soit \(p\) un nombre premier, et \(n\) un nombre entier naturel. Alors: \(v_p(n!) = \sum_{k=1}^{+\infty}\lfloor \frac{n}{p^k} \rfloor\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Coefficients binomiaux pour un premier	Soit \(p\) un nombre premier. Alors: \(\forall k \in \unicode{10214}1, p-1\unicode{10215}, \binom{p}{k} \equiv 0 [p]\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Puissance d'une somme dans un corps	Soit \(p\) un nombre premier, et \(\mathbb K\) un corps de caractéristique \(p\), et soient \(a\) et \(b\) deux éléments de \(\mathbb K\). Alors: \((a + b)^p = a^p + b^p\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Caractérisation de la divisibilité par les valuations	Soient \(a\) et \(b\) deux entiers non nuls. Alors \(a|b\) ssi \(\forall p \in \mathbb K, v_p(a) \le v_p(b)\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Définition du PGCD et PPCM par les valuations	Soient \(a\) et \(b\) deux entiers strictement positifs. Alors pour tout \(p \in \mathbb P\), \(v_p(a\wedge b) = min(v_p(a), v_p(b))\) et \(v_p(a \vee b) = max(v_p(a), v_p(b))\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Produit d'anneaux \(\mathbb Z / n \mathbb Z\) premiers entre eux	Si \(a_1, \cdots, a_n\) sont deux à deux premiers entre eux, alors: \(\mathbb Z / (a_1\cdots a_n) \mathbb Z \simeq \mathbb Z / a_1 \mathbb Z \times \cdots \times \mathbb Z / a_n \mathbb Z\)
